FRN,Firm Name,Type,Type Source,Status,City,Postcode,Phone,Website,Companies House,Adviser Count,Reviews,Top Rated,Adviser Types,Cities Count,In Ground Truth,In VouchedFor
726448,Tandem Financial Ltd,ifa,VOUCHEDFOR,See full details,Hitchin,SG4 8JD,+441438879262,http://www.tandemfinancial.co.uk,09778504,1,45,1,ifa,1,False,True
,Tanna Lifestyle Financial Planning,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,32,,fa_restricted,1,False,True
984815,Taurus Financial Planning,ifa,VOUCHEDFOR,Appointed representative,Liverpool,L12 5HS,+447850960921,www.taurusfp.co.uk,14319749,1,28,1,fa_restricted,1,False,True
136169,Tavistock Insurance Services Limited,ifa,FCA_PERMISSIONS,Authorised,Ewell,KT17 2AU,+4402036424960,www.tavistock.org.uk,02106973,,,,,0,True,False
,Taylor & Taylor Financial Services Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,42,1,ifa,1,False,True
,Taylor Financial Management Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,56,1,ifa,1,False,True
,Taylor Wealth Management Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388939,,,1,5,,fa_restricted,1,False,True
142521,Taylor Withers & Company,ifa,FCA_PERMISSIONS,Authorised,Stoke-on-Trent,ST4 5NP,+4401782745577,www.taylorwithers.co.uk,,,,,,0,True,False
,Taylored Financial Planning Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,5,,ifa,1,False,True
156580,Teachers' Building Society,ifa,FCA_PERMISSIONS,Authorised,Wimborne,BH21 1AG,+4401202843500,www.teachersbuildingsociety.co.uk,,,,,,0,True,False
,Temple Bar Independent Financial Advice Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,177,1,ifa,1,False,True
,Temple Gray Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,52,1,ifa,1,False,True
,Temple Piper Financial Planning,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,43,1,fa_restricted,1,False,True
149826,TenetConnect Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC4M 7RB,+4402039892800,,02654877,,,,,0,True,False
150643,TenetConnect Services Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC4M 7RB,+4402039892800,,02277754,,,,,0,True,False
187769,Tethys Advisors Limited,ifa,FCA_PERMISSIONS,Authorised,Edinburgh,EH12 6BL,+4407775880470,www.tethysadvisors.com,03534108,,,,,0,True,False
,Tetra Financial Planning Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,3,49,3,fa_restricted,2,False,True
,Thames Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,20,,fa_restricted,1,False,True
137218,The 140 Investment Managers Ltd,ifa,FCA_PERMISSIONS,Authorised,London,SW1W 0BD,+442078349797,,02146049,,,,,0,True,False
110029,The Ancient Order of Foresters Friendly Society Limited,ifa,FCA_PERMISSIONS,Authorised,Southampton,SO14 3XB,+4408009882418,www.forestersfriendlysociety.co.uk,,,,,,0,True,False
518833,The Aspire Partnership LLP,ifa,VOUCHEDFOR,See full details,Bristol,RH16 1TX,+4401179303510,www.aspirellp.co.uk,OC351804,5,391,5,ifa,2,False,True
122467,The Bank of New York Mellon,institution,FCA_PERMISSIONS,Authorised,London,EC4V 4LA,+442075701784,www.bny.com,FC005522,,,,,0,True,False
183100,The Bank of New York Mellon (International) Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC4V 4LA,+442075701784,www.bny.com,03236121,,,,,0,True,False
141308,The Bank of Nova Scotia,ifa,FCA_PERMISSIONS,Authorised,London,EC2M 3NS,+442076385644,https://www.gbm.scotiabank.com/en/about-overview/our-global-presence/united-kingdom.html,FC001874,,,,,0,True,False
142300,The Cargill Friendly Society,ifa,FCA_PERMISSIONS,Authorised,Norwich,NR3 1RT,+4401603666132,,,,,,,0,True,False
134778,The Carruth Financial Group Limited,ifa,FCA_PERMISSIONS,Authorised,Glasgow,G2 6BZ,+4401414010430,www.cfgfinancialadvisors.co.uk,SC108837,,,,,0,True,False
,The Cosgrove Partnership,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,2,277,2,ifa,2,False,True
,The Edmund Wilson Practice,ifa,VOUCHEDFOR,Assumed Authorised,,,02035510160,,,1,82,1,fa_restricted,1,False,True
,The Equity Release Experts,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,2,109,1,equity_release_whole_of_market,2,False,True
192557,The Ethical Partnership Limited,ifa,FCA_PERMISSIONS,Authorised,Northallerton,DL6 1AL,+4401609771197,www.the-ethical-partnership.co.uk,04281444,,,,,0,True,False
142540,The FHP Partnership Friendly Society,ifa,FCA_PERMISSIONS,Authorised,Hornchurch,RM11 2RR,+4407562014244,,,,,,,0,True,False
186705,The Financial Planning Practice,ifa,FCA_PERMISSIONS,Authorised,Harrogate,HG1 2PW,+441943871627,www.thefpp.co.uk,,,,,,0,True,False
,The Financial Wellbeing Academy,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,33,,financial_coach,1,False,True
149979,The GMD Partnership,ifa,FCA_PERMISSIONS,Authorised,"Standon, Ware",SG11 1FD,+4407538702468,,,,,,,0,True,False
148216,The Hartwood Group,ifa,FCA_PERMISSIONS,Authorised,Bristol,BS11 8DE,+441173293738,,,,,,,0,True,False
143190,The Henley Life & Pensions Consultancy,ifa,FCA_PERMISSIONS,Authorised,Henley-On-Thames,RG9 1RB,+4407980771994,www.henleylifeandpensions.com,,,,,,0,True,False
115135,The IPS Partnership Limited,ifa,FCA_PERMISSIONS,Authorised,Salisbury,SP1 2BP,+4403455212414,www.jameshay.co.uk,01458445,,,,,0,True,False
190652,The Korea Development Bank - London Branch,ifa,FCA_PERMISSIONS,Authorised,London,EC2N 4BQ,+4402074263550,www.kdb.co.kr,FC020495,,,,,0,True,False
137733,The McHattie Group,ifa,FCA_PERMISSIONS,Authorised,Bristol,BS8 4PH,+4401174070225,http://www.tipsheets.co.uk,,,,,,0,True,False
193484,The Minster Partnership,ifa,VOUCHEDFOR,Appointed representative,Ellesmere Port,CH66 7NZ,+441513285678,www.chesterpartnership.co.uk,03792973,1,3,,ifa,1,False,True
,The Mortgage Centre (NI),ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,221,1,ifa,1,False,True
,The Mortgage Clinic,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,49,1,mortgage_adviser,1,False,True
930842,The Mortgage Company,ifa,VOUCHEDFOR,Appointed representative,Elstree,WD6 3SY,+4407971559189,,12646974,1,33,,mortgage_adviser,1,False,True
,The Mortgage Merchant,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,72,1,mortgage_limited,1,False,True
1030029,The Mortgage Pride,ifa,VOUCHEDFOR,Appointed representative,Borehamwood,WD6 4PJ,+447758781805,,16166830,1,152,1,mortgage_adviser,1,False,True
189623,The Mortgage Works (UK) Plc,ifa,FCA_PERMISSIONS,Authorised,Bournemouth,BH2 6EP,+4403456064060,www.themortgageworks.co.uk,02222856,,,,,0,True,False
757120,The Mortgage World,ifa,VOUCHEDFOR,Authorised,Birmingham,B46 1AZ,+4401675469080,www.themortgageworld.co.uk,,1,68,1,protection_whole_of_market,1,False,True
122020,The Northern Trust Company,institution,FCA_PERMISSIONS,Authorised,London,E14 5NT,+442079822000,www.northerntrust.com,FC006465,,,,,0,True,False
192638,The On-Line Partnership Limited,institution,FCA_PERMISSIONS,Authorised,Horsham,RH12 1RD,+4401403214200,www.inpartnership.net,03926063,,,,,0,True,False
,The Orchard Practice,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,2,161,2,ifa,1,False,True
109986,The Original Holloway Friendly Society Limited,ifa,FCA_PERMISSIONS,Authorised,Gloucester,GL1 1PW,+4401452526238,www.holloway.co.uk,,,,,,0,True,False
,The Pension Planner Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,01142870432,,,1,53,,ifa,1,False,True
,The Premier Partnership Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,1,119,,ifa,1,False,True
,The Private Office,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,48,5407,42,ifa,19,False,True
139793,The Prudential Assurance Company Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC3M 5AG,+440800000000,www.mandg.com/pru/,00015454,,,,,0,True,False
109994,The Rechabite Friendly Society Limited,ifa,FCA_PERMISSIONS,Authorised,Bury,BL9 0AL,+4401617625790,www.healthyinvestment.co.uk,,,,,,0,True,False
920208,The Residential Mortgage Hub,ifa,VOUCHEDFOR,Appointed representative,Gillingham,ME7 1BB,+4401634968111,,11839703,1,128,1,mortgage_adviser,1,False,True
,The Right Broker Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,103,1,protection_whole_of_market,1,False,True
,The Right Mortgage Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,24,,mortgage_adviser,1,False,True
815175,The Ron Jeffery Practice,ifa,VOUCHEDFOR,Appointed representative,Pulborough,RH20 2JY,+441798812896,www.trjp.co.uk,,1,82,1,fa_restricted,1,False,True
109997,The Shepherds Friendly Society Limited,ifa,FCA_PERMISSIONS,Authorised,Cheadle,SK8 1AL,+441614281212,www.shepherdsfriendly.co.uk,,,,,,0,True,False
,The Surrey Mortgage Company Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,02081667217,,,1,22,1,mortgage_limited,1,False,True
124859,The Toronto-Dominion Bank,institution,FCA_PERMISSIONS,Authorised,London,EC2R 8AP,+4402079200272,www.tdsecurities.com,FC004422,,,,,0,True,False
190859,The Whitechurch Network Limited,ifa,FCA_PERMISSIONS,Authorised,Horsham,RH12 1RD,+4401403214200,www.inpartnership.net,03663042,,,,,0,True,False
,The Wilcox Young Partnership,ifa,VOUCHEDFOR,Assumed Authorised,,,01273767897,,,1,77,,ifa,1,False,True
,TheWealthPoint,ifa,VOUCHEDFOR,Assumed Authorised,,,01512219238,,,2,168,2,ifa,1,False,True
145280,Theisen Securities Limited,ifa,FCA_PERMISSIONS,Authorised,Oxted,RH8 0DT,+441883716066,www.theisensecurities.com,02401040,,,,,0,True,False
,Theocsbury Financial,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,41,,fa_restricted,1,False,True
,Thera Wealth Management Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,02035446810,,,1,71,1,ifa,1,False,True
111617,Thesis Asset Management,ifa,GUESSED_DEFAULT,Authorised,London,WC2A 1DG,,https://www.thesisam.com,,,,,,0,True,False
114354,Thesis Asset Management Limited,institution,FCA_PERMISSIONS,Authorised,Chichester,PO19 1UP,+441243753415,www.thesisam.com,01802101,,,,,0,True,False
,Thomas & Co Financial Services Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,9,,protection_whole_of_market,1,False,True
189829,Thomas Miller Investment Ltd.,institution,FCA_PERMISSIONS,Authorised,London,EC3M 4ST,+4402072042020,tminvestment.com,02187502,,,,,0,True,False
,Thomas Oliver UK LLP,ifa,VOUCHEDFOR,Assumed Authorised,,,02081668476,,,1,205,1,mortgage_limited,1,False,True
,Thompson Financial Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,93,1,fa_restricted,1,False,True
,Thompson Jenner Financial Services,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,1,35,1,mortgage_adviser,1,False,True
,Thomson Private Wealth,ifa,VOUCHEDFOR,Assumed Authorised,,,02035510160,,,1,24,,fa_restricted,1,False,True
,Thorntons Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,01312680409,,,5,169,5,fa_restricted,3,False,True
122194,Threadneedle Asset Management Limited,institution,FCA_PERMISSIONS,Authorised,London,EC4N 6AG,+442074645000,www.columbiathreadneedle.com,00573204,,,,,0,True,False
143014,Threadneedle International Limited,institution,FCA_PERMISSIONS,Authorised,London,EC4N 6AG,+442074645000,www.columbiathreadneedle.com,02283244,,,,,0,True,False
190437,Threadneedle Investment Services Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC4N 6AG,+442074645000,www.columbiathreadneedle.com,03701768,,,,,0,True,False
110337,Threadneedle Pensions Limited,institution,FCA_PERMISSIONS,Authorised,London,EC4N 6AG,+442074645000,www.columbiathreadneedle.com,00984167,,,,,0,True,False
119174,Threadneedle Portfolio Services Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC4N 6AG,+442074645000,www.columbiathreadneedle.com,00285988,,,,,0,True,False
145005,Three Counties Limited,ifa,FCA_PERMISSIONS,Authorised,Chester Le Street,DH3 4AN,+4401912303034,www.three-counties.co.uk,02353873,,,,,0,True,False
1039645,Three Financial Planning Limited,ifa,VOUCHEDFOR,Appointed representative,Ashby-De-La-Zouch,LE65 1RT,+4407782100731,www.3fp.co.uk,16582314,1,197,1,ifa,1,False,True
,Thrive Together FP Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,1,36,1,ifa,1,False,True
,Throgmorton Associates Wealth Management Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,2,27,1,fa_restricted,2,False,True
,Throgmorton Private Capital Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,02035510160,,,1,70,1,ifa,1,False,True
,Thursfield & Co. Personal Financial Planning,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,57,1,ifa,1,False,True
,Tideway Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,77,1,ifa,1,False,True
112615,Tilney Group,ifa,GUESSED_DEFAULT,Authorised,London,W1S 1HP,,https://www.tilney.co.uk,,,,,,0,True,False
,Time Mortgage Experts Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,1,21,1,mortgage_limited,1,False,True
,Timeline Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,15,,ifa,1,False,True
120923,Timothy Lawrence Insurance Brokers Limited,ifa,FCA_PERMISSIONS,Authorised,Tamworth,B79 9BB,+440182758122,WWW.tlib.co.uk,01748888,,,,,0,True,False
938668,Tipping and Webb,ifa,VOUCHEDFOR,Appointed representative,Dover,CT15 7PG,+447837371141,https://tippingandwebb.co.uk/,09833811,1,75,1,mortgage_limited,1,False,True
159601,Tipton and Coseley Building Society,ifa,FCA_PERMISSIONS,Authorised,Tipton,DY4 8HG,+4401215572551,www.thetipton.co.uk,,,,,,0,True,False
143390,Titan Pensions & Investments Limited,institution,FCA_PERMISSIONS,Authorised,Kettering,NN14 1FN,+4401536462700,www.titanpi.co.uk,02318036,,,,,0,True,False
714700,Titanium Financial Services,ifa,VOUCHEDFOR,Appointed representative,Derby,DE73 8AB,+447714866749,https://www.titaniumfs.co.uk/,09474678,6,62,3,mortgage_limited,3,False,True
,Tobias Colton Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,34,1,fa_restricted,1,False,True
,Toby Evans Financial Planning Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388941,,,1,129,1,ifa,1,False,True
185513,Tom French & Associates Limited,ifa,FCA_PERMISSIONS,Authorised,Plymouth,PL7 5JX,+4401752347070,www.tfagroup.co.uk,03445703,,,,,0,True,False
,Tom Garvie Mortgage Services,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388942,,,2,52,1,mortgage_adviser,2,False,True
,Tom Williams Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,02081667217,,,1,22,,fa_restricted,1,False,True
,Top Dog Mortgage Company,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,1,29,1,mortgage_adviser,1,False,True
122336,Top Technology Ventures Limited,ifa,FCA_PERMISSIONS,Authorised,London,N1C 4AG,+442074440050,,01977742,,,,,0,True,False
,Topaz Financial Planning LTD,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,93,1,mortgage_adviser,1,False,True
195597,Torch Partners Corporate Finance Limited,ifa,FCA_PERMISSIONS,Authorised,London,W1G 0PW,+4402072278830,www.torchpartners.com,04039591,,,,,0,True,False
,Tower House Wealth Management Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,3,133,1,fa_restricted,2,False,True
189983,Toyota Tsusho Metals Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC2V 7DA,+4402077763100,www.ttmetals.com,03674104,,,,,0,True,False
193705,Tradeweb Europe Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC2Y 9DT,+442037493310,www.tradeweb.com,03912826,,,,,0,True,False
139200,Tradition (UK) Limited,ifa,FCA_PERMISSIONS,Authorised,London,EC2N 4AY,+4402071981500,www.tradition.com,00937647,,,,,0,True,False
110937,Transatlantic Life Assurance Company Limited,ifa,FCA_PERMISSIONS,Authorised,London,W1F 8QS,+442074349900,,00874429,,,,,0,True,False
608975,Transform Financial Planning,ifa,VOUCHEDFOR,Authorised,Edinburgh,EH21 6RR,+4401313152222,transformfp.com,SC456760,2,51,1,ifa,1,False,True
110020,Transport Friendly Society Limited,ifa,FCA_PERMISSIONS,Authorised,London,WC1H 8AG,+442078332616,http://www.tfs.uk.com/,,,,,,0,True,False
,Traprain Financial,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,1,121,1,fa_restricted,1,False,True
196124,Trevally Capital Advisers Ltd,ifa,FCA_PERMISSIONS,Authorised,London,WC2N 6DF,+4402038899600,https://www.trevallycapitaladvisers.co.uk/,04001724,,,,,0,True,False
118176,Trevor Downing Financial Management (IFA) Limited,ifa,FCA_PERMISSIONS,Authorised,Westerham,TN16 1SR,+4401959547077,https://downingfm.co.uk/,01829773,,,,,0,True,False
,Trinity Finance,ifa,VOUCHEDFOR,Assumed Authorised,,,02081667217,,,1,66,,mortgage_adviser,1,False,True
190910,Trinity Group Limited,ifa,FCA_PERMISSIONS,Authorised,London,N1C 4AG,+4407775000775,www.trinity-group.co.uk,03262845,,,,,0,True,False
806693,Trinity Mortgages Ltd,ifa,VOUCHEDFOR,Authorised,Hornchurch,RM12 6RJ,+442037457727,www.trinityadvice.co.uk,10737280,1,57,1,mortgage_adviser,1,False,True
175827,TrinityBridge Fund Management Limited,institution,FCA_PERMISSIONS,Authorised,London,W1U 2RY,+448005884064,www.trinitybridge.com,02998803,,,,,0,True,False
119329,TrinityBridge Limited,institution,FCA_PERMISSIONS,Authorised,London,W1U 2RY,+448005884064,www.trinitybridge.com,01644127,,,,,0,True,False
,Trowlock Wealth Management LLP,ifa,VOUCHEDFOR,Assumed Authorised,,,02081667217,,,5,73,2,fa_restricted,2,False,True
195764,Troy Asset Management Limited,institution,FCA_PERMISSIONS,Authorised,London,W1K 4BP,+4402074994030,www.taml.co.uk,03930846,,,,,0,True,False
828514,True Financial Design Ltd,ifa,VOUCHEDFOR,Appointed representative,Wetherby,LS22 5DZ,+441423297077,www.truefinancialdesign.co.uk,11595677,1,33,1,ifa,1,False,True
440718,True Potential Wealth Management,ifa,GUESSED_DEFAULT,Authorised,Newcastle,NE1 2PQ,,https://www.truepotential.co.uk,,,,,,0,True,False
529810,True Potential Wealth Management LLP,ifa,VOUCHEDFOR,Authorised,Newcastle upon Tyne,NE15 8NX,+4401914061526,www.tpllp.com,OC356611,74,6208,41,fa_restricted,52,False,True
,"True Self Wealth Ltd,",ifa,VOUCHEDFOR,Assumed Authorised,,,01612198546,,,1,90,1,fa_restricted,1,False,True
,Truestep Financial Planning,ifa,VOUCHEDFOR,Assumed Authorised,,,01172950043,,,1,36,1,fa_restricted,1,False,True
,Trulife Financial Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,02920538418,,,1,165,,fa_restricted,1,False,True
,Truly Independent Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,6,314,5,ifa,6,False,True
,Trusted Financial Planning,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,75,1,ifa,1,False,True
196681,Trustlaw Financial Services Limited,ifa,FCA_PERMISSIONS,Authorised,Stokesley,TS9 5JZ,+4401642601602,www.trustlaw-ifa.co.uk,04242535,,,,,0,True,False
788066,Tudor Franklin Independent Financial Advice,ifa,VOUCHEDFOR,Appointed representative,Leicester,LE6 0LE,+4401163193343,www.tudorfranklin.co.uk,10783259,2,231,2,ifa,1,False,True
139100,Tufton Investment Management Ltd,institution,FCA_PERMISSIONS,Authorised,London,SW1Y 5ES,+4402075186700,https://www.tufton.com/,01835984,,,,,0,True,False
112720,Turpin Barker Armstrong,ifa,FCA_PERMISSIONS,Authorised,Sutton,SM1 4LA,+4402086617878,www.turpinbarkerarmstrong.co.uk,,,,,,0,True,False
,Tweed Wealth Management,ifa,VOUCHEDFOR,Assumed Authorised,,,02035446810,,,2,135,1,fa_restricted,2,False,True
,Twelve Wealth Management Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,02035510160,,,5,173,3,fa_restricted,1,False,True
186958,UBS AG,ifa,FCA_PERMISSIONS,Authorised,London,EC2M 2QS,+442075678000,www.UBS.com,FC021146,,,,,0,True,False
119319,UBS Asset Management (UK) Ltd,institution,FCA_PERMISSIONS,Authorised,London,EC2M 2QS,+4402075678000,www.ubs.com,01546400,,,,,0,True,False
141661,UBS Asset Management Funds Ltd,ifa,FCA_PERMISSIONS,Authorised,London,EC2M 2QS,+442075678000,www.ubs.com,02218008,,,,,0,True,False
186527,UBS Asset Management Life Ltd,institution,FCA_PERMISSIONS,Authorised,London,EC2M 2QS,+442075678000,www.ubs.com,03280762,,,,,0,True,False
110863,UIA (Insurance) Limited,ifa,FCA_PERMISSIONS,Authorised,London,W1W 5PF,+441438518855,www.uiamutual.co.uk,,,,,,0,True,False
,UK Financial Planning Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388938,,,1,17,,ifa,1,False,True
930699,UNA VITA FINANCIAL PLANNING LIMITED,ifa,VOUCHEDFOR,Authorised,Oswestry,SY11 2HG,+441691320022,www.unavita.co.uk,12655138,1,39,1,ifa,1,False,True
192141,UNIGESTION (UK) LTD.,institution,FCA_PERMISSIONS,Authorised,London,EC2V 7NA,+442075295200,www.unigestion.com,03886428,,,,,0,True,False
179394,UNION SECURITIES (INTERNATIONAL) LTD,ifa,FCA_PERMISSIONS,Authorised,Haslemere,GU27 2JR,+4401428648608,www.union-securities.com,03139504,,,,,0,True,False
110408,UNUM LIMITED,ifa,FCA_PERMISSIONS,Authorised,Dorking,RH4 3LZ,+4401306887766,www.unum.co.uk,00983768,,,,,0,True,False
155417,UOB Kay Hian (U.K.) Limited,ifa,FCA_PERMISSIONS,Authorised,Benfleet,SS7 3LT,+442079720880,www.uobkayhian.com,02670840,,,,,0,True,False
183361,UTI International Limited,ifa,FCA_PERMISSIONS,Authorised,London,W1W 6XX,+442033710303,www.utifunds.com,FC020397,,,,,0,True,False
,UnaVida Wealth Management Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,01184430107,,,1,136,,ifa,1,False,True
,Understandable Equity Release Limited,ifa,VOUCHEDFOR,Assumed Authorised,,,02081667217,,,1,22,,mortgage_adviser,1,False,True
192164,Unicorn Asset Management Limited,institution,FCA_PERMISSIONS,Authorised,London,EC1M 6AU,+4402072530889,www.unicornam.com,03919499,,,,,0,True,False
,Uniec Prestige Ltd,ifa,VOUCHEDFOR,Assumed Authorised,,,03300388940,,,1,35,1,ifa,1,False,True
147562,"Union Bancaire Privee, UBP SA",institution,FCA_PERMISSIONS,Authorised,London,W1H 6BN,+4402073691350,https://www.ubp.com/en/contact/our-offices/ubp-london,FC015816,,,,,0,True,False
