Rank,Priority Score,Category,FRN,Firm Name,Town,Postcode,Phone,Website,Adviser Count,Advises on Investments,Retail Clients,Manages Investments,Pension Transfers,Collective Investment Schemes,Life Policies,Professional Clients,Is AR,Principal FRN,Principal Name,Companies House Number,PIMFA Member,Has Disciplinary History,Data Confidence,Core Score,Fund Distribution Score,Firm Size Score,Multi Asset Cautious Fit,Multi Asset Income Fit,UK Equity Income Fit,Global Equity Fit,Corporate Bond Fit
3391,0,ar_practice,410461,Andrew James Hemmings,Knowle,B93 9LF,+447702808358,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3392,0,ar_practice,967611,Andrew Wall,Pontyclun,CF72 8SU,+447973560003,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3393,0,ar_practice,1015751,Andy Caterer Wealth Management Ltd,Dundee,DD5 3TD,+4407534574530,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3394,0,ar_practice,1028901,Ann Reeder,Bristol,BS11 0ET,+447745106226,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3395,0,ar_practice,214157,Annette Jones,South Croydon,CR2 0JR,+4402086515588,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3396,0,ar_practice,1008776,Asset Wealth Advisory Limited,Ashford,TN24 8DQ,+4402035765450,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3397,0,ar_practice,1008404,Auxilium Family Office Limited,Sutton,SM3 9QZ,+4407712297240,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3398,0,ar_practice,486906,Barry Tomlinson,Workington,CA14 2BB,+441900606033,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3399,0,ar_practice,1049513,Beacon Financial Planning Limited,London,EC1A 2AY,+4407510855494,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3400,0,ar_practice,520084,Beattie Acheson,Omagh,BT79 7ST,+4407920496408,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3401,0,ar_practice,486955,Bexley Financial Solutions Ltd,Longfield,DA3 7ND,+447956830425,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3402,0,ar_practice,1018540,Bibby & Co Financial Planning Ltd,Liverpool,L23 8SX,+447475789673,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3403,0,ar_practice,1018542,Black Book Experience Limited,Chester,CH1 2HT,+447912631944,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3404,0,ar_practice,826243,Bond Mortgage Services Ltd,Neath,SA11 2FD,+447975734009,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3405,0,ar_practice,200674,Brook Financial Advice Ltd,Torquay,TQ2 8DP,+441803315314,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3406,0,ar_practice,519573,Bryn James,Lydney,GL15 5DF,+4401594842466,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3407,0,ar_practice,1038319,Caldwell Financial Ltd,Belfast,BT6 8DD,+4407817314961,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3408,0,ar_practice,1005496,Capel Alley Limited,Leatherhead,KT22 9HD,+44372540988,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3409,0,ar_practice,207574,Carl Leonard,Stalybridge,SK15 2RY,+4407711811856,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3410,0,ar_practice,772779,Cathcart Financial Planning Limited,North Berwick,EH39 4PJ,+4401620892731,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3411,0,ar_practice,1043712,Charles Wealth Management (NW) Limited,Frodsham,WA6 0FU,+4407734412935,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3412,0,ar_practice,517759,Citygold Financial Services Ltd,Waterlooville,PO7 5SY,+4407793670555,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3413,0,ar_practice,1034274,Clark Boyle Financial Services Ltd,Glasgow,G1 3PF,+4401412272200,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3414,0,ar_practice,1011197,Complete 2 Financial Solutions Ltd,Timperley,WA15 7UQ,+4407512184992,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3415,0,ar_practice,809995,Consilium Ltd,Harrow,HA2 7SA,+442071129220,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3416,0,ar_practice,1047124,Coote Financial Planning Ltd,Blackwood,NP12 2PH,+4407492372275,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3417,0,ar_practice,935600,Cornwall Business Connections,Penzance,TR18 4AE,+4407768422455,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3418,0,ar_practice,734843,Cox Financial Services Ltd,Smalley,DE7 6JT,+447919846092,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3419,0,ar_practice,530040,Craig Clarkson,Sheffield,S8 7GH,+4401142375192,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3420,0,ar_practice,986542,D S B Financial Limited,STALYBRIDGE,SK15 2JJ,+4407973312405,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3421,0,ar_practice,979471,DATSONS ACCOUNTANCY SERVICES LTD,Leicester,LE1 3LJ,+4401162629687,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3422,0,ar_practice,472879,David Coxon,Buxton,SK17 8PE,+448456521217,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3423,0,ar_practice,592934,David Reynolds Financial Services Limited,Shrewsbury,SY4 2AT,+4401939262608,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3424,0,ar_practice,458800,David Warnock,Omagh,BT78 4AA,+4402881663185,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3425,0,ar_practice,221168,Deborah Ibbotson,Buxton,SK17 8ES,+441298812286,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3426,0,ar_practice,919672,Debra Garner,Southampton,SO31 8AT,+4407425888971,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3427,0,ar_practice,214924,Diana Finnerty,Haywards Heath,RH17 6ND,+4407956527817,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3428,0,ar_practice,667769,Direct Mortgages (Philip James) Ltd,Stockport,SK4 4DU,+441614311197,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3429,0,ar_practice,991741,DSM Consultancy Services (NW) Ltd,Rochdale,OL16 3RJ,+4407985925120,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3430,0,ar_practice,789908,E F Solutions (North) Ltd,Buxton,SK17 9DL,+4407713628596,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3431,0,ar_practice,823044,Eddie Randall Mortgages & Protection Limited,Romford,RM3 0HU,+441376339461,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3432,0,ar_practice,997245,Eden Mortgages and Protection Ltd,Kendal,LA9 7RL,+447496319958,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3433,0,ar_practice,1022694,Edward McLaughlin,South Croydon,CR2 8NL,+447760158786,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3434,0,ar_practice,1019478,Efinity Wealth Limited,Warrington,WA1 3AB,+441616768999,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3435,0,ar_practice,613010,Elaine McGoldrick,Strabane,BT82 9RR,+4402881658810,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3436,0,ar_practice,1043729,Emily Willgrass,Norwich,NR4 7NJ,+4407717662217,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3437,0,ar_practice,1000135,Erdingsworth Business & Tax Advisors Ltd,Birmingham,B6 7SS,+4401217599966,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3438,0,ar_practice,1051060,Everstone Wealth Limited,Bexleyheath,DA7 4NN,+4407795145214,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3439,0,ar_practice,410469,Financial Logistics (Mortgages) Ltd,Ascot,SL5 7BH,+441344292311,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3440,0,ar_practice,596758,Frances Bryan,Loughborough,LE12 8PY,+447989964678,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3441,0,ar_practice,986426,Gordon Associates Ltd,West Malling,ME19 6HJ,+4407538753050,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3442,0,ar_practice,1005769,Graceley Wealth Limited,Fareham,PO17 6EA,+447487498091,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3443,0,ar_practice,597296,Graham Alner,Maidstone,ME16 0UP,+4401622661236,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3444,0,ar_practice,932527,Graham Richardson,Beccles,NR34 0HN,+4407771820820,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3445,0,ar_practice,1015531,Greenwood Accountancy Limited,Teignmouth,TQ14 8EB,+4401626776543,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3446,0,ar_practice,183300,Grovewood Insurance Services Limited,High Wycombe,HP14 3LU,+4401494881327,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3447,0,ar_practice,1020227,Harris & Co Wealth Management Ltd,Ballyclare,BT39 0PZ,+447768342661,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3448,0,ar_practice,592281,Hawthorn Wealth Management Ltd,Droitwich,WR9 7NU,+447850165321,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3449,0,ar_practice,994838,Hogbens Dunphy Limited,London,W1D 1LP,+4402070162450,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3450,0,ar_practice,1016284,Humba Financial Ltd,North Ferriby,HU14 3JP,+447780455334,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3451,0,ar_practice,532957,Ian Shires,Willenhall,WV12 5BW,+447778962220,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3452,0,ar_practice,985504,Ian White,Newbury,RG17 7EH,+4407785276269,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3453,0,ar_practice,948565,Investell Ltd,Hove,BN3 2QU,+447766106320,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3454,0,ar_practice,562813,J McGhee (Financial Consultant) Ltd,Clydebank,G81 3BF,+441415623970,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3455,0,ar_practice,546139,J Pym Finance Ltd,Gillingham,ME8 8FF,+4401634311200,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3456,0,ar_practice,592926,Jacqueline Griffiths,Bromsgrove,B60 1DR,+4407916272491,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3457,0,ar_practice,500287,James Carter,Braintree,CM7 2QP,+447861223397,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3458,0,ar_practice,1025509,James Hill Mortgages & Protection Ltd,Southampton,SO16 8LS,+4402380734229,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3459,0,ar_practice,1018327,James Joseph Services Limited,Maldon,CM9 4ND,+447793563586,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3460,0,ar_practice,504850,James McMeel,Antrim,BT41 3TJ,+442879659543,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3461,0,ar_practice,565128,Jean-Pierre Durand,Lincolnshire,NG32 1BS,+4402084323342,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3462,0,ar_practice,504745,Jeremy Sieglar,Bexley,DA5 3DF,+442079981937,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3463,0,ar_practice,736422,John Sharp,Rye,TN31 7LP,+441424858152,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3464,0,ar_practice,932514,John Tilstone,Stoke-on-Trent,ST7 4GA,+4401782788442,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3465,0,ar_practice,565001,John Trainor,Lisburn,BT27 4TZ,+4407808583358,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3466,0,ar_practice,523887,Julie Clayton,Hebden Bridge,HX7 5DR,+4401422881107,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3467,0,ar_practice,503833,Julie Reeve,Bristol,BS4 3AZ,+4401173790175,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3468,0,ar_practice,1029607,JUPITER WEALTH MANAGEMENT LTD,Northwood,HA6 1PZ,+4407503707475,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3469,0,ar_practice,569531,K.I.S.S. Financial Management Ltd,Brentwood,CM13 3NG,+441375394150,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3470,0,ar_practice,933541,Keith Walker,Newport,TF10 8NE,+4407989537370,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3471,0,ar_practice,929236,KM Wealth Management Ltd,Diss,IP22 1DT,+441379897394,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3472,0,ar_practice,224906,Laurie Grais,Rayleigh,SS6 8YB,+441268928476,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3473,0,ar_practice,834647,Leonard Ryan,London,EC4V 4AB,+442030113839,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3474,0,ar_practice,459174,Liam Keenan Mortgages,Downpatrick,BT30 6BS,+4402844839998,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3475,0,ar_practice,611242,Liam Lynch,Newry,BT34 3TL,+4402841753347,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3476,0,ar_practice,542307,Louise Brown,Barnsley,S73 8DQ,+4407796175641,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3477,0,ar_practice,1050129,Luke Henley,Worthing,BN14 0DN,+4407528184763,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3478,0,ar_practice,453850,Mackenzie Financial Management Limited,Farnham,GU9 8BF,+447931757076,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3479,0,ar_practice,440465,Manor Estates (South East) Limited,Gravesend,DA11 0BQ,+4407771920152,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3480,0,ar_practice,652427,Marc Faulkner,,B90 1UB,+447971259605,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3481,0,ar_practice,596309,Marie Anzani,Cardiff,CF23 9AF,+442920498888,,0,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3482,0,ar_practice,922399,Mark Bulley Ltd,Chandlers Ford,SO53 4DG,+448717001111,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3483,0,ar_practice,600393,Mark Cornelius,London,EC4V 4AB,+447887558901,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3484,0,ar_practice,513505,Mark Harmer,Four Marks,GU34 5FH,+4407488227810,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3485,0,ar_practice,416739,Mark Rackham,London,E18 1JL,+442085304160,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3486,0,ar_practice,1043496,Marston & Co Financial Services Ltd,Leamington Spa,CV32 7RN,+4407877535226,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
3487,0,ar_practice,608116,Martyn Lloyd,Andover,SP11 8NB,+4407880705115,,1,False,False,False,False,False,False,False,True,440703,Quilter Financial Planning,,False,False,0.5,0,0,0,0,0,0,0,0
