rank,priority_score,firm_name,frn,size_tier,adviser_count,total_reviews,top_rated_advisers,adviser_types,phone,postcode,website,cities_count,data_confidence,size_score,permission_score,distribution_score,top_mandate_category,top_mandate_score,fca_status,companies_house,fca_enriched,advises_retail,pension_transfers,manages_investments
7685,20.3,LMR Financial Services and Properties Limited,1016595,tier_4,0,0,0,,,LE3 1HR,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7686,20.3,London Financial Services Limited,1035255,tier_4,0,0,0,,,NW11 0DJ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7687,20.3,Louis Daniel Financial Services Ltd,646589,tier_4,0,0,0,,,LS7 3QB,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7688,20.3,LTRAD Financial Services Ltd,656937,tier_4,0,0,0,,,SA5 7NF,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7689,20.3,Luke Thompson Financial Services Ltd,979850,tier_4,0,0,0,,,PE30 1ES,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7690,20.3,Macbeth Financial Services Ltd,612177,tier_4,0,0,0,,,RG7 4SW,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7691,20.3,MacNab Financial Services Ltd,912485,tier_4,0,0,0,,,BH31 6DR,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7692,20.3,Malone Financial Services Ltd,511406,tier_4,0,0,0,,,KT19 8EW,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7693,20.3,Manders Financial Services Limited,575133,tier_4,0,0,0,,,TA19 9PT,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7694,20.3,MAN FINANCIAL SERVICES UK LIMITED,1032323,tier_4,0,0,0,,,SN5 8YU,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7695,20.3,Mark Pulford Financial Services Ltd,581364,tier_4,0,0,0,,,DN36 4UR,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7696,20.3,Marquis Financial Services Limited,471866,tier_4,0,0,0,,,SK10 2XA,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7697,20.3,Martley Capital Financial Services Limited,1040142,tier_4,0,0,0,,,WC1A 1DE,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7698,20.3,Massey Divall Financial Services,201482,tier_4,0,0,0,,,CR0 8RJ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7699,20.3,Matrix Financial Services Limited,197060,tier_4,0,0,0,,,B31 2PZ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7700,20.3,Maxted & Bareham Financial Services Ltd,154385,tier_4,0,0,0,,,AL2 3RH,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7701,20.3,Maybery Financial Services Ltd,1008551,tier_4,0,0,0,,,SA3 2DW,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7702,20.3,MB Financial Services Ltd,843104,tier_4,0,0,0,,,BT71 6AB,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7703,20.3,McGlone & McCabe Estate Agents & Financial Services,179474,tier_4,0,0,0,,,BT71 4HP,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7704,20.3,McGrady Financial Services Ltd,823314,tier_4,0,0,0,,,BT30 6DW,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7705,20.3,McNicholl Financial Services Limited,580766,tier_4,0,0,0,,,BT71 6HS,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7706,20.3,McPhail Financial Services Ltd,606738,tier_4,0,0,0,,,CH64 8TP,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7707,20.3,Me Financial Services Ltd,829384,tier_4,0,0,0,,,B90 4AA,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7708,20.3,Meridian Mortgage and Financial Services Limited,433190,tier_4,0,0,0,,,BS15 3BN,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7709,20.3,Michael Williams Financial Services Ltd,219758,tier_4,0,0,0,,,WR11 4RE,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7710,20.3,MIKE O'NEILL FINANCIAL SERVICES LIMITED,939508,tier_4,0,0,0,,,L39 4AG,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7711,20.3,Milliner Financial Services Limited,994929,tier_4,0,0,0,,,GU47 9BH,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7712,20.3,MJ Financial Services Ltd,939815,tier_4,0,0,0,,,WC2H 9JQ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7713,20.3,Montahue Financial Services Ltd,929165,tier_4,0,0,0,,,DT1 1DE,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7714,20.3,Moorgate Financial Services,461184,tier_4,0,0,0,,,S60 4DZ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7715,20.3,Moose Financial Services Limited,1014558,tier_4,0,0,0,,,SA5 7LE,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7716,20.3,Mortgagemaze Financial Services Ltd,997284,tier_4,0,0,0,,,DA7 5RA,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7717,20.3,M.R. Financial Services,496274,tier_4,0,0,0,,,BT74 6AJ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7718,20.3,MT Financial Services Limited,209805,tier_4,0,0,0,,,BL2 5HJ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7719,20.3,Mundys Financial Services Limited,994254,tier_4,0,0,0,,,LN2 1AS,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7720,20.3,Neil Holland Financial Services Ltd,215672,tier_4,0,0,0,,,SL4 2NT,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7721,20.3,Neil Mellor Financial Services Ltd,708455,tier_4,0,0,0,,,M28 7DS,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7722,20.3,Neil Soundy Financial Services Ltd,535809,tier_4,0,0,0,,,CF24 3RR,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7723,20.3,New Age Financial Services Ltd,1019070,tier_4,0,0,0,,,LN6 9WA,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7724,20.3,New Start Financial Services Ltd,450389,tier_4,0,0,0,,,SL6 5LN,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7725,20.3,Newton Manor Financial Services,187645,tier_4,0,0,0,,,B75 7BL,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7726,20.3,Nexus Financial Services Ltd,943869,tier_4,0,0,0,,,HP10 9BN,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7727,20.3,Nicky Boulton Financial Services Limited,558694,tier_4,0,0,0,,,ST4 8SA,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7728,20.3,Nicolas Klayh Financial Services Ltd,914574,tier_4,0,0,0,,,PR7 5LS,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7729,20.3,Northdown Financial Services Limited,955493,tier_4,0,0,0,,,ME9 0QD,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7730,20.3,North of Scotland Financial Services Ltd,938421,tier_4,0,0,0,,,PA6 7FB,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7731,20.3,NRC Financial Services Ltd,950934,tier_4,0,0,0,,,SA5 8PX,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7732,20.3,Nu-Era Financial Services Ltd,677102,tier_4,0,0,0,,,PO4 0QR,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7733,20.3,Oakdale Financial Services Ltd,575995,tier_4,0,0,0,,,HA5 4RA,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7734,20.3,Oakmans Financial Services Ltd,940178,tier_4,0,0,0,,,EC3P 3DQ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7735,20.3,Ohana Financial Services Ltd,1004378,tier_4,0,0,0,,,SW10 9EL,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7736,20.3,Ollo Financial Services Ltd,945550,tier_4,0,0,0,,,HA3 7TE,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7737,20.3,One Discovery Financial Services Ltd,998211,tier_4,0,0,0,,,DL6 1AZ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7738,20.3,Optimal Financial Services Limited,768779,tier_4,0,0,0,,,CO4 9AD,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7739,20.3,Orange Tree Financial Services Limited,801100,tier_4,0,0,0,,,EC3V 9BQ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7740,20.3,Orient Financial Services Ltd,789675,tier_4,0,0,0,,,RG31 6YX,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7741,20.3,O'Riordan Bond Financial Services Limited,598080,tier_4,0,0,0,,,NN4 5DW,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7742,20.3,Oviso Financial Services Ltd,489316,tier_4,0,0,0,,,DE1 3DL,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7743,20.3,Oxcroft Financial Services Ltd,911519,tier_4,0,0,0,,,S43 4RW,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7744,20.3,Palm Financial Services Limited,967407,tier_4,0,0,0,,,WF4 3FL,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7745,20.3,Parkway Financial Services Ltd,919774,tier_4,0,0,0,,,CH62 3PW,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7746,20.3,Partners Financial Services Limited,950969,tier_4,0,0,0,,,RG40 1XP,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7747,20.3,Paul Hyde Financial Services Limited,602729,tier_4,0,0,0,,,KY11 3AH,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7748,20.3,Paul Kenyon Financial Services Ltd,949146,tier_4,0,0,0,,,BB3 1AU,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7749,20.3,Peakdale Financial Services Ltd,206280,tier_4,0,0,0,,,YO16 4NP,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7750,20.3,Pennine Financial Services Limited,834355,tier_4,0,0,0,,,BB7 1BL,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7751,20.3,Perkins Financial Services Ltd,811113,tier_4,0,0,0,,,CA14 4JR,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7752,20.3,Perry Bishop Financial Services Ltd,1014885,tier_4,0,0,0,,,GL7 2BL,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7753,20.3,Peter Hoare & Company (Financial Services) Limited,1001249,tier_4,0,0,0,,,S11 7GW,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7754,20.3,PFD Financial Services Ltd,149447,tier_4,0,0,0,,,TN16 3UX,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7755,20.3,PF Financial Services Ltd,1006779,tier_4,0,0,0,,,BH15 1NX,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7756,20.3,PJH Financial Services,211604,tier_4,0,0,0,,,ME8 9EF,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7757,20.3,Plato Financial Services Ltd,845395,tier_4,0,0,0,,,EN5 5TZ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7758,20.3,Pledge Financial Services Ltd,1021605,tier_4,0,0,0,,,EC3V 9BQ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7759,20.3,Post Financial Services Ltd,930198,tier_4,0,0,0,,,OX33 1XW,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7760,20.3,Prema Financial Services Limited,224080,tier_4,0,0,0,,,LE10 2EX,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7761,20.3,Premier Choice Financial Services Ltd,200149,tier_4,0,0,0,,,WD6 1AD,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7762,20.3,Premier Financial Services (SE) Ltd,458122,tier_4,0,0,0,,,CT6 5LA,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7763,20.3,Preston Baker Financial Services Ltd,587674,tier_4,0,0,0,,,YO1 9UA,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7764,20.3,Priority Financial Services Limited,784366,tier_4,0,0,0,,,BL1 8HF,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7765,20.3,Priory Financial Services Limited,1002440,tier_4,0,0,0,,,SS2 6JY,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7766,20.3,Profecto Financial Services Ltd,765737,tier_4,0,0,0,,,EX2 4AN,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7767,20.3,Professional Solutions Financial Services Ltd,473057,tier_4,0,0,0,,,ME18 5BZ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7768,20.3,Prospect Tree Financial Services Ltd,500317,tier_4,0,0,0,,,BR4 9ES,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7769,20.3,Protus Financial Services Ltd,955819,tier_4,0,0,0,,,B24 8LS,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7770,20.3,PROWSE FINANCIAL SERVICES LTD,936250,tier_4,0,0,0,,,BS4 3PP,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7771,20.3,PURDEY'S FINANCIAL SERVICES LTD,839659,tier_4,0,0,0,,,ST18 9BL,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7772,20.3,QD Mortgage & Financial Services Limited,188682,tier_4,0,0,0,,,BN22 8UY,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7773,20.3,Quantock Financial Services Ltd,923069,tier_4,0,0,0,,,TA1 4AW,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7774,20.3,Quinn Financial Services Newtownabbey Ltd,464239,tier_4,0,0,0,,,BT37 0XP,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7775,20.3,Radley Financial Services,189357,tier_4,0,0,0,,,DG1 2QF,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7776,20.3,React Financial Services Ltd,1023566,tier_4,0,0,0,,,N18 1PZ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7777,20.3,Reades Financial Services Ltd,968324,tier_4,0,0,0,,,CH5 3DG,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7778,20.3,Reavey Financial Services Ltd,597070,tier_4,0,0,0,,,BT34 1BT,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7779,20.3,Rebus Financial Services Ltd,837228,tier_4,0,0,0,,,PE8 6TJ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7780,20.3,Rectory Green Financial Services Limited,611387,tier_4,0,0,0,,,IP22 1RH,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7781,20.3,Red Rose Financial Services Limited,1006655,tier_4,0,0,0,,,M22 1BN,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7782,20.3,Reliant Financial Services Ltd,1003408,tier_4,0,0,0,,,DE3 9DA,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7783,20.3,Residence Mortgages and Financial Services Limited,477617,tier_4,0,0,0,,,SG13 8QR,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7784,20.3,Rettie Financial Services Ltd,969525,tier_4,0,0,0,,,EH42 1TG,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7785,20.3,Revolution Financial Services Ltd,494121,tier_4,0,0,0,,,CH47 7AZ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7786,20.3,RG Financial Services Limited,946062,tier_4,0,0,0,,,RG21 3JF,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7787,20.3,RGP Financial Services Ltd,756677,tier_4,0,0,0,,,LS18 4AP,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7788,20.3,RH Financial Services Ltd,977554,tier_4,0,0,0,,,YO32 5TX,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7789,20.3,Ridings Automotive Financial Services Ltd,939758,tier_4,0,0,0,,,HU17 0HN,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7790,20.3,Right First Time Financial Services Ltd,815103,tier_4,0,0,0,,,NR19 1RD,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7791,20.3,Right Plan Financial Services Limited,615231,tier_4,0,0,0,,,SO30 2GB,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7792,20.3,Rivendell Financial Services Ltd,415502,tier_4,0,0,0,,,CF35 6QL,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7793,20.3,Riverlight Financial Services Limited,1021618,tier_4,0,0,0,,,SE1 8RT,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7794,20.3,Robert Beck Financial Services Limited,226281,tier_4,0,0,0,,,IP22 5UG,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7795,20.3,Rod Conway Financial Services Ltd,188951,tier_4,0,0,0,,,G63 9DB,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7796,20.3,RPC Financial Services Limited,1012466,tier_4,0,0,0,,,WA13 9RS,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7797,20.3,Rumwell Financial Services Ltd,590333,tier_4,0,0,0,,,EX15 2PE,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7798,20.3,Ryder & Dutton (Financial Services) Limited,414487,tier_4,0,0,0,,,LS16 6QY,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7799,20.3,Sabre Financial Services Ltd,973775,tier_4,0,0,0,,,CF15 8RZ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7800,20.3,Saddlers Financial Services Limited,968463,tier_4,0,0,0,,,RG1 2EG,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7801,20.3,S & A Financial Services Limited,823915,tier_4,0,0,0,,,N20 9PP,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7802,20.3,Samsara Financial Services Ltd,971376,tier_4,0,0,0,,,RG14 7RA,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7803,20.3,Sandall Financial Services Ltd,940025,tier_4,0,0,0,,,EC1N 8LE,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7804,20.3,Sasha Grant Financial Services Ltd,828442,tier_4,0,0,0,,,SA14 8NA,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7805,20.3,Savile Row Financial Services Ltd,843530,tier_4,0,0,0,,,UB8 1JG,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7806,20.3,Sawyer & Co Financial Services Limited,1008575,tier_4,0,0,0,,,BN3 2FN,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7807,20.3,Scales Porter Financial Services LLP,474694,tier_4,0,0,0,,,EC1V 1AZ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7808,20.3,See Financial Services Ltd,222277,tier_4,0,0,0,,,TA21 0RW,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7809,20.3,Sevenoaks Financial Services Ltd,409466,tier_4,0,0,0,,,TN13 2RH,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7810,20.3,Silver Birch Financial Services Ltd,1037772,tier_4,0,0,0,,,DE72 3SA,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7811,20.3,Silveroak Financial Services Limited,990264,tier_4,0,0,0,,,MK45 4HS,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7812,20.3,Siskin Financial Services Ltd,566879,tier_4,0,0,0,,,BD6 3YQ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7813,20.3,Six Oaks Financial Services LLP,1005465,tier_4,0,0,0,,,DN22 0RJ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7814,20.3,Skreen Financial Services Ltd,917606,tier_4,0,0,0,,,BS20 8HT,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7815,20.3,Smart Moves Financial Services Limited,504421,tier_4,0,0,0,,,B72 1RT,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7816,20.3,Smith Financial Services,414687,tier_4,0,0,0,,,NE23 8AD,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7817,20.3,Snow Financial Services Limited,981134,tier_4,0,0,0,,,W1W 5PF,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7818,20.3,Solent Financial Services Ltd,506463,tier_4,0,0,0,,,SO31 9JL,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7819,20.3,Solo Financial Services Ltd,973764,tier_4,0,0,0,,,BS13 8PA,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7820,20.3,Southeast Financial Services (UK) Limited,543158,tier_4,0,0,0,,,E1 2AX,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7821,20.3,Southlands Financial Services Ltd,833236,tier_4,0,0,0,,,NE1 2HF,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7822,20.3,Springboard Financial Services Ltd,714338,tier_4,0,0,0,,,W1W 5PF,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7823,20.3,Sree Financial Services Ltd,1031684,tier_4,0,0,0,,,HP22 3AS,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7824,20.3,Stacey-Emily Financial Services Limited,986273,tier_4,0,0,0,,,LS25 5FG,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7825,20.3,Stanford Mortgage & Financial Services Limited,751912,tier_4,0,0,0,,,SO50 5LF,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7826,20.3,Status Financial Services Limited,412590,tier_4,0,0,0,,,ME2 4GZ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7827,20.3,Steel & Co (East Anglia) Financial Services Ltd,507595,tier_4,0,0,0,,,NR32 1XW,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7828,20.3,Steeples Financial Services Limited,951787,tier_4,0,0,0,,,HD6 1EJ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7829,20.3,Stephen Cham Mortgage and Financial Services Ltd,666613,tier_4,0,0,0,,,SY23 3SX,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7830,20.3,Steve Sivell Financial Services Limited,519927,tier_4,0,0,0,,,TA18 7LU,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7831,20.3,Stonebow Financial Services Limited,737492,tier_4,0,0,0,,,NG34 7SU,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7832,20.3,Stratford Financial Services Ltd,409545,tier_4,0,0,0,,,CV37 9NQ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7833,20.3,Stuart Croft Financial Services Limited,780926,tier_4,0,0,0,,,CB24 5TY,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7834,20.3,Stuart Gardner Financial Services Ltd,973773,tier_4,0,0,0,,,GL2 8DN,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7835,20.3,Switch Financial Services (Surrey) Ltd,983210,tier_4,0,0,0,,,GU19 5DQ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7836,20.3,Sylverton Financial Services Ltd,462713,tier_4,0,0,0,,,RM12 4DT,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7837,20.3,SZ Financial Services Ltd,1027744,tier_4,0,0,0,,,NW6 7SG,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7838,20.3,Tag Financial Services LTD,1038875,tier_4,0,0,0,,,EC1V 2NX,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7839,20.3,TAP Financial Services Ltd,1029430,tier_4,0,0,0,,,KT4 8BA,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7840,20.3,Tapper Financial Services,511834,tier_4,0,0,0,,,CO2 0ND,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7841,20.3,Tara Financial Services Ltd,118005,tier_4,0,0,0,,,RG40 1BJ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7842,20.3,TaxAssist Direct Financial Services Limited,971520,tier_4,0,0,0,,,NR7 0WF,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7843,20.3,Taylor Carmichael Financial Services Limited,523153,tier_4,0,0,0,,,G82 5JX,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7844,20.3,T & C Financial Services,492442,tier_4,0,0,0,,,LS21 1AD,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7845,20.3,TED Financial Services Limited,1002579,tier_4,0,0,0,,,SN3 6DJ,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7846,20.3,Ted Rees Financial Services Ltd,654450,tier_4,0,0,0,,,SA2 7UB,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7847,20.3,TEMPLETONS FINANCIAL SERVICES LTD,628984,tier_4,0,0,0,,,SP2 7QA,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
7848,20.3,Temple Walbrook Financial Services Ltd,843745,tier_4,0,0,0,,,EC4V 4AB,,0,0.12,2,50,5,multi_asset_cautious,20,Authorised,,False,,,
